"","param","mean","sd","lower","upper"
"57","2c698f0b-f5fc-452b-bbb5-46fa67d10c18",0.0749711553198863,0.188379701378575,-0.29526657661829,0.443901611470364
"58","2eea9d72-b430-4229-b61f-77b68754f59e",-0.564759540088581,0.215578714934407,-0.986982565854023,-0.141704824433639
"59","2f70ff18-2d15-4830-9837-b6b2a3dac43f",-0.187011188378741,0.130267835860069,-0.442046440276873,0.0691661826467638
"60","30f14db2-dae8-400f-a2f4-efb62482cc8e",0.143425221773745,0.110795934122394,-0.0740242415098911,0.360574650443918
"61","321ccdeb-dc09-4362-8d68-cc507971f530",1.4220519086359,0.119835835930891,1.18563898469424,1.65612952110286
"62","3293316e-d36c-45e6-88cc-b33187d6b9ed",-0.382395438627616,0.138685713929889,-0.654789066025571,-0.110479605593336
"63","343da615-4bf8-4802-bf13-3ef069b55119",-0.0232908557354885,0.12873678450168,-0.277458413666956,0.227417141769259
"64","38e1bd84-7ac7-4172-94cd-a1a4352cdb44",-0.806521274931663,0.459711989589331,-1.71319049319715,0.0906269949876554
"65","3a3a682a-0f56-4ef6-9761-0c149ef46333",-0.112319775045029,0.114868600482028,-0.337694304698491,0.112838425336037
"66","3c8e681a-9de7-4fc5-8b54-3308fd77d2aa",0.322846821643566,0.155002937756425,0.0170001873906265,0.625611297504488
"67","40516ed6-286c-48dd-853b-0e6380b8442d",-0.252306541303306,0.150887267796032,-0.549898986884114,0.0430471233877087
"68","47e32d7e-2707-4cbc-98a0-8048446c0f60",0.883047940818478,0.18073195847058,0.53280285961903,1.23983284000586
"69","488b2fbc-fbb2-4cf6-9e7d-60289c537e41",-0.182243778055213,0.138958067527888,-0.456952377597579,0.0887586697231295
"70","4dec7ba5-4230-491e-a235-4d4227946a9a",-0.394802517302249,0.121802251258837,-0.63384431509518,-0.156200584792216
"71","4ee3ad71-9e70-4e9c-aaa4-4de9b23c8529",-0.312064337431405,0.169384343288183,-0.645804559207847,0.0185993299875504
"72","5597fa3c-0af7-4956-ba31-4b4bf77db9e4",-0.711047101365142,0.194399294424399,-1.09275880964449,-0.329789801467908
"73","58a09bc8-8d7c-40f3-8427-83bb19ec030e",-0.0823345757451261,0.202236381660555,-0.478643113708633,0.314205578446454
"74","590dd5d9-e5ef-433d-a575-2111f82df6bf",0.281978571908579,0.138994528307452,0.00866158837792223,0.553928944249353
"75","5997933e-21d4-49fc-b73f-a806ab2e0edb",-0.204701767761232,0.180802006956462,-0.557895742750625,0.151150177125131
"76","5c6b3874-e1e0-43c1-9e8f-0d1cbead2769",0.0210156906238452,0.129814861739654,-0.23547164037419,0.272998020527984
"77","5ccf8de7-dc5d-45e9-a396-a52796e66199",-0.235109191180197,0.185494142313031,-0.59890502210224,0.128664634566353
"78","5cf6a919-212c-4755-b7c4-4ff62c9cf719",0.614420265039419,0.163828027006377,0.292663268307881,0.934949054778927
"79","5fb3a5ab-81d2-45e0-bf3f-27445bc60006",-0.545347431739683,0.119690252169422,-0.78114542242441,-0.311818925103198
"80","6152b578-b744-4ef7-9570-80dc0371a028",0.224338251105552,0.130159224637711,-0.0316816002360654,0.478611705279509
"81","635724ea-68c8-4ffb-a452-4af6918142d1",0.679274013098941,0.139781080991334,0.402856298485113,0.952178852249974
"82","64d17fa0-0d35-478d-bcb3-9b4d48f6b8fd",0.0484956867945859,0.108362212543098,-0.164187553361496,0.260909869445024
"83","6656fc5b-e8fb-474b-a93a-003d06326051",0.474529848872268,0.114359589531198,0.250103465607729,0.698654416991086
"84","75484a70-6cc2-4017-8f76-97ff21707fb3",-0.101492055623481,0.198624723681654,-0.490008405738855,0.288853974219323
"85","792dac44-dcd5-4bc5-ae3c-b9d726116253",0.637898661736463,0.120490191138549,0.401719152661271,0.874569200003374
"86","828cbabb-dd7d-4cbe-b30c-4fb1cc8db072",-0.111077758607013,0.57429569219062,-1.24182931940739,1.01339435613394
"87","82e0034f-d3fa-4f0a-85cb-95eb9cba7ae2",1.50576819661404,0.160438906518163,1.1919935527542,1.82124873784203
"88","8c8dc3c0-dd27-4426-a30c-364744d284c9",0.817820990828874,0.133383635614321,0.553819508095255,1.07783345180621
"89","905ee4e8-ed75-488a-a9ff-c7d44bfc3b1d",-0.234059204963101,0.128475728337278,-0.486173747432058,0.0176042602309874
"90","93e0d58a-cfa7-4b19-9091-b43897aa8771",0.147397181343209,0.149391507331227,-0.144453555228487,0.441611877725199
"91","96dd7538-104f-454b-b575-c1793a8dfe3f",-0.332656050443203,0.145124194788111,-0.619551579488087,-0.0493375055025573
"92","9d7fd107-1947-4faa-a5f6-73ed7e283424",-0.381264154666821,0.19826276497619,-0.770569185799948,0.00660426253896193
"93","a5813f61-c084-42ef-963f-1d8343881313",1.15956516941326,0.131428785223998,0.900930638112042,1.41591494385945
"94","b12e66bc-bf84-4a1d-83c2-c87e8eddae10",-0.21583982371049,0.139036290170796,-0.490577640538216,0.0562929498412219
"95","bfc8cf00-2c6f-47b0-81c6-08a164a9e450",-0.262973886086341,0.144088173144992,-0.546429273273908,0.018449032609468
"96","ce8835c8-5d38-4e79-b597-f63d54e34e99",-1.26595381656025,0.23938480407518,-1.73635609278225,-0.7978588957147
"97","d3d14d04-85f9-4a6a-bf01-94074444886b",-0.918523754839583,0.178209979793078,-1.26840192979137,-0.569829594089751
"98","d8e98bfa-06b8-43e5-8b16-28187bc99301",-0.36744807374264,0.204203252472588,-0.768194075048668,0.0323373376052904
"99","d9a9b12a-4e6d-445c-a4a1-6678f8a6ac50",-0.179196079065047,0.14135566434053,-0.456903984607935,0.0978493252587099
"100","dcc4d439-d0f0-4e3c-bc89-06447c01143e",0.16843902937781,0.166148182094001,-0.155761633602743,0.496318256952881
"101","dee52db4-e619-4f9c-bf45-9b9c91ee8693",0.621821858238347,0.123137150027356,0.380885090368569,0.864215800951113
"102","ed35e624-1113-4f58-9ea7-a119edbb3ba0",-0.921895264315554,0.21360118395174,-1.34158747066372,-0.503740616929423
"103","f2982f79-eb93-489f-a323-ed2799f93308",-0.120444469427034,0.173807615428033,-0.461831908380544,0.2202412288403
"104","f6c48240-83ac-4f66-a9b0-4053a63737b8",0.558282686543933,0.113711851541338,0.335013049151585,0.781369771929143
"105","f7da548a-09f3-4c99-ac43-c1f75d4ae443",0.166835046426177,0.152546170351507,-0.135241033744854,0.465413210712623
