"","mean","sd","0.025quant","0.5quant","0.975quant","mode"
"fitted.Predictor.08768",0.334710638747719,0.0338511580288623,0.270906696266409,0.333673479355331,0.404572736430268,0.331839962675326
"fitted.Predictor.08769",0.0864796420665805,0.0108570044967712,0.0671585147939797,0.0857876365340799,0.109767421580054,0.084470323569974
"fitted.Predictor.08770",0.192948047673356,0.0142956478443607,0.166096187414402,0.19254196049351,0.222114923962786,0.19172800621263
"fitted.Predictor.08771",0.241846402258163,0.0168802989085132,0.209927361304058,0.241441195568209,0.276076082838686,0.24062784342301
"fitted.Predictor.08772",0.0972603248355325,0.0118863752893109,0.076029125630007,0.0965281637171456,0.122686224366923,0.0951352524937374
"fitted.Predictor.08773",0.0743981269887281,0.00909679923855924,0.0579354569392547,0.0739050583097943,0.0937462182458659,0.0730211235482176
"fitted.Predictor.08774",0.213907561420345,0.0148969809860604,0.185804502485446,0.213526584974133,0.244183257167853,0.212762745147164
"fitted.Predictor.08775",0.266383427141828,0.0178420042823593,0.23252099575343,0.265998870317554,0.302439732757172,0.265226555353955
"fitted.Predictor.08776",0.0289856037182146,0.00436288217465148,0.0214733916263266,0.0286161694724393,0.0386164227459445,0.0279364936464061
"fitted.Predictor.08777",0.0346862394911675,0.00436268255251857,0.0267328968323134,0.0344712352759242,0.0439375036053103,0.0341233641069351
"fitted.Predictor.08778",0.0181857064900122,0.00261182498038388,0.0135695155538233,0.0180088042409483,0.0238248051956362,0.0176812881187925
"fitted.Predictor.08779",0.035404013340075,0.00529799107469767,0.0260946623764877,0.0350296781444314,0.0468670627502523,0.0343216247029166
"fitted.Predictor.08780",0.0391744364433737,0.00540333341698719,0.0296915788620738,0.0387735570185878,0.0509789259955149,0.0380618387234206
"fitted.Predictor.08781",0.0225633408970448,0.00297165488824303,0.0173390848054154,0.0223520354781835,0.0290006832160461,0.0219545259029204
"fitted.Predictor.08782",0.0169238625188441,0.00218202836451822,0.0130189469679988,0.0167907882359332,0.0216082345588454,0.0165542041722644
"fitted.Predictor.08783",0.0358749444762309,0.00492696459487738,0.0271138281685699,0.0355579385606999,0.0464678956759387,0.0349738180217227
"fitted.Predictor.08784",0.055085552438193,0.00453704653689088,0.046699476842896,0.0549091640644237,0.0644774609157023,0.0545577606701671
"fitted.Predictor.08785",0.0241288513921958,0.00347662443758057,0.0179826480752749,0.0238940711392835,0.0316319217113061,0.0234581309333961
"fitted.Predictor.08786",0.0467008953547821,0.00697083308233472,0.0344313388678465,0.0462157382651638,0.061758963469217,0.0452954673144492
"fitted.Predictor.08787",0.0298956350812242,0.00396839024817482,0.0229159137641743,0.0296150561438485,0.0384865023290184,0.0290856239032019
"fitted.Predictor.08788",0.0224656239442782,0.00292065431502906,0.0172413084778003,0.0222870212844741,0.0287339838414793,0.0219673064322093
"fitted.Predictor.08789",0.0722021724699627,0.0060301719641022,0.0610516780739683,0.0719694869264218,0.084679441995226,0.0715056138785268
"fitted.Predictor.08790",0.0301857060940012,0.00464768897719324,0.0220541928325403,0.0298464245082979,0.0402666077041857,0.029202809606518
"fitted.Predictor.08791",0.0191981986646443,0.00260860584948103,0.0146253011167025,0.0190089302258952,0.0248589928377314,0.0186517605634743
"fitted.Predictor.08792",0.0471025968300686,0.00417155087812905,0.0394312699995661,0.0469270440119652,0.055775002105067,0.0465775011476698
"fitted.Predictor.08793",0.0744003283388188,0.0104562122389294,0.055462276214757,0.0738582880208429,0.0964950193756513,0.0728651466208868
"fitted.Predictor.08794",0.0619000932928048,0.00553052594359238,0.0517240288421921,0.0616694171866228,0.0733914747743324,0.0612098271630446
"fitted.Predictor.08795",0.0660040154755565,0.00956237388311855,0.0490761713416579,0.065370676131913,0.0865745645415759,0.0641677231689179
"fitted.Predictor.08796",0.0463665055461049,0.00672635689856473,0.0347291684590349,0.0458123803860405,0.0611815656157336,0.0447939149590421
"fitted.Predictor.08797",0.0425687115271258,0.00548605217039591,0.0328831728497641,0.0421923674999584,0.0544146278398176,0.0414824272337641
"fitted.Predictor.08798",0.0320979212662604,0.00408427659029139,0.0247692558861489,0.0318553749163163,0.0408465620297115,0.0314229022418796
"fitted.Predictor.08799",0.100951033569621,0.00792263883072796,0.0862187168151764,0.100673755045162,0.117264257224865,0.100120260893594
"fitted.Predictor.08800",0.0572472501817995,0.00796346750893032,0.0433663181591447,0.0566029102208363,0.0748100119911166,0.0554520585886669
"fitted.Predictor.08801",0.0560219556699666,0.00722100011799575,0.0432482436497006,0.0555359005503312,0.0715845005938972,0.0546154938731832
"fitted.Predictor.08802",0.130337627881443,0.0101963243035602,0.111331658912068,0.129996940323903,0.151285927581998,0.129315992574965
"fitted.Predictor.08803",0.0942597391648155,0.0132200113153058,0.0706911805173611,0.0934400998183055,0.122541796946263,0.0918780780289905
"fitted.Predictor.08804",0.0614706300910623,0.00774542760671586,0.0477392097318275,0.0609582100111915,0.0781433927239287,0.059989390113026
"fitted.Predictor.08805",0.0465819248158618,0.00583586482893079,0.0360790625758736,0.0462455965682605,0.059053634149639,0.0456452383759437
"fitted.Predictor.08806",0.141937924435462,0.0106085562757215,0.122101509905836,0.141604765986886,0.163673751438948,0.140938574105468
"fitted.Predictor.08807",0.211587116417753,0.0246116626238533,0.165379622941478,0.210863793799006,0.262083527937591,0.209594646409537
"fitted.Predictor.08808",0.180837583462232,0.0132036729660212,0.156045873950626,0.180459066440187,0.207787395047146,0.179700875075182
"fitted.Predictor.08809",0.1937285086083,0.0144246059461868,0.166638550081532,0.193317371752154,0.223162184817457,0.192493246241151
"fitted.Predictor.08810",0.242766162010686,0.017073718635358,0.210487774367938,0.242354188077741,0.277393655425944,0.241527148043073
"fitted.Predictor.08811",0.0474201825714939,0.00778466759079549,0.0338966827716169,0.0468213071867071,0.0643756627210564,0.0456668400272543
"fitted.Predictor.08812",0.187417436208149,0.029783402395405,0.134362207214706,0.185601487341531,0.250785469375372,0.181929070986491
"fitted.Predictor.08813",0.155298630464985,0.0171417492105362,0.123932765063674,0.15452877713851,0.191048640594203,0.152985178945544
"fitted.Predictor.08814",0.108333488640228,0.00756365010425526,0.0941734722725918,0.108102014656306,0.12381435457542,0.107639418948009
"fitted.Predictor.08815",0.0783718820494909,0.0104029583225981,0.0596303900723934,0.0777730791530398,0.100563523558663,0.0766664646778354
"fitted.Predictor.08816",0.248040651128452,0.0124447590135873,0.224249523290167,0.247831366565906,0.273029153692837,0.247412027745545
"fitted.Predictor.08817",0.196950773781731,0.0208545133114394,0.158492539814066,0.196118303639984,0.240148351416541,0.194444012461453
"fitted.Predictor.08818",0.13953653607811,0.00970169292070783,0.121331887036462,0.139254438032207,0.159350900770616,0.138690141548047
"fitted.Predictor.08819",0.305659987841768,0.0147726620149917,0.277281035863407,0.305460060929746,0.335184318486063,0.305059081033955
"fitted.Predictor.08820",0.0105503855189033,0.00179303367287161,0.00746563388613985,0.0104023448709523,0.0144843983438088,0.0101191350675423
"fitted.Predictor.08821",0.0373903810365022,0.00599438618728035,0.0269201476895238,0.0369438942282212,0.0504228964904626,0.0360961320523302
"fitted.Predictor.08822",0.0472708561334292,0.00883405888404251,0.0322102550213551,0.0465017453236968,0.0667181099793568,0.0449896863923252
"fitted.Predictor.08823",0.0323597088353794,0.00466436033874119,0.0241820697108564,0.0320118348840719,0.0425268538519403,0.0313668012862166
"fitted.Predictor.08824",0.0379210220132967,0.00473137146477152,0.0294614816715349,0.0376401659770926,0.0479820696578144,0.037083225650196
"fitted.Predictor.08825",0.0274467732570014,0.00468390691273858,0.0192959173658396,0.027088842030398,0.037654850125764,0.0264113575235068
"fitted.Predictor.08826",0.0253492664331705,0.00188267770011686,0.0218539756043713,0.0252814255509608,0.0292316711752854,0.0251462754164736
"fitted.Predictor.08827",0.0311271097107682,0.00456826436797484,0.0228262507748525,0.0308982363074566,0.0408117529371467,0.030522453016179
"fitted.Predictor.08828",0.0178911715603565,0.00251423091661993,0.013419887213326,0.0177267795732709,0.0233112172146067,0.0174261127715382
"fitted.Predictor.08829",0.0378779135225382,0.00557564155534694,0.0280151898351845,0.0375001423121622,0.0499154433969781,0.0367939080276984
"fitted.Predictor.08830",0.0659765438446531,0.00399044980852854,0.0584759085849014,0.0658646002094375,0.0741164273404713,0.0656411550864549
"fitted.Predictor.08831",0.0256156230496489,0.00373671390248157,0.019182884806775,0.0253020661937951,0.0338499999051805,0.0247185271356076
"fitted.Predictor.08832",0.0140338792659037,0.00238993664062718,0.00992136142550976,0.0138369066030981,0.0192761915683007,0.0134597027801156
"fitted.Predictor.08833",0.062091111785823,0.0114743054375769,0.0424506008169618,0.061118677744967,0.0872750199351172,0.0592007917806404
"fitted.Predictor.08834",0.049980253983776,0.00622082680952868,0.0388410530317425,0.0496167386986997,0.0631919546477265,0.0488951241990766
"fitted.Predictor.08835",0.0335561957556951,0.00255768289351869,0.0288123401238097,0.033462468595893,0.0388348357861264,0.0332757311121772
"fitted.Predictor.08836",0.0861694718628979,0.00534085637956974,0.0761301991703926,0.0860198657031062,0.097062979508036,0.0857211103590728
"fitted.Predictor.08837",0.00896071317664779,0.00155396698686571,0.00629534338749144,0.00882982515196862,0.0123766268048127,0.00857923703435783
"fitted.Predictor.08838",0.0403818081057261,0.00771733988788499,0.0272836278504077,0.0396904816677052,0.0574241734608836,0.0383345464060506
"fitted.Predictor.08839",0.0323425870696433,0.00418826605433157,0.0248858608838943,0.0320832248881503,0.0412783973836693,0.031569592037391
"fitted.Predictor.08840",0.0215775166206338,0.00175099648699672,0.0183443601319922,0.0215083591773065,0.0252052337919612,0.0213706909884615
"fitted.Predictor.08841",0.0323060990227337,0.00488972376122814,0.0236958244791608,0.0319633063895663,0.0428900926126648,0.031319840098184
"fitted.Predictor.08842",0.05650838690782,0.00385535536488537,0.0493055369163125,0.0563851125393654,0.0644148559762466,0.0561391618188611
"fitted.Predictor.08843",0.0531645073919232,0.0100599276768156,0.0360293822552826,0.0522838193774706,0.0753217938559918,0.0505510850609626
"fitted.Predictor.08844",0.0427060280111684,0.00551270696178829,0.0328772877456848,0.0423694923776802,0.0544536531983606,0.041702289259065
"fitted.Predictor.08845",0.0285980337986136,0.00236048257791127,0.0242420947455361,0.028503928477906,0.0334908376963796,0.0283165711548977
"fitted.Predictor.08846",0.0740305220733322,0.00511313931546533,0.0644736693407841,0.0738685403996178,0.0845118708693164,0.0735452005822806
"fitted.Predictor.08847",0.0201258020722185,0.00338648050825608,0.0142846903349842,0.0198512185720693,0.0275417665751445,0.019324903487878
"fitted.Predictor.08848",0.0871377185774216,0.0155808549544724,0.060235573626893,0.0858956163181288,0.121114364286201,0.0834322274018803
"fitted.Predictor.08849",0.0705473266870126,0.00848892502784647,0.0552663292034572,0.0700788393194808,0.0884985899403847,0.0691469190840513
"fitted.Predictor.08850",0.0477154938872444,0.0034706892210252,0.0412560640152863,0.0475959609379377,0.054856983066692,0.0473576249256114
"fitted.Predictor.08851",0.0339010941070675,0.00469971248150471,0.0255172513944868,0.0336025036812102,0.0440067860748956,0.0330545027456995
"fitted.Predictor.08852",0.119774032892098,0.00686029835636693,0.106813712601466,0.119604393982893,0.133703284739491,0.119265399404232
"fitted.Predictor.08853",0.026682771419967,0.00448150270432403,0.0189436752477147,0.0263225494332768,0.0364872652677367,0.0256309644158165
"fitted.Predictor.08854",0.112929516970976,0.0196901496948664,0.0786728574195365,0.111448090585883,0.155616643013971,0.108493753349245
"fitted.Predictor.08855",0.0919746365464834,0.0109104282532831,0.0722647945869185,0.0913967149655024,0.114977606933137,0.0902448351142187
"fitted.Predictor.08856",0.0626937548595532,0.00463300291254251,0.0540704232958446,0.062534499636389,0.0722257365875918,0.0622168277154059
"fitted.Predictor.08857",0.153709253772498,0.00883200733325204,0.136993422106074,0.153501717008156,0.171610570111591,0.153086661649622
"fitted.Predictor.08858",0.0611347935064153,0.00849351997588044,0.0462140244577927,0.0604989409838855,0.0797290327736457,0.0593753976167247
"fitted.Predictor.08859",0.123169711711293,0.0210949959475019,0.0863231921187857,0.12163202870386,0.168764207893606,0.118558595741015
"fitted.Predictor.08860",0.100554014133828,0.0116749749303214,0.0794052170346829,0.0999553809538023,0.125113703964289,0.0987611892749076
"fitted.Predictor.08861",0.0687536220191198,0.00486781086905032,0.0596696668451278,0.0685944097148894,0.0787460634244242,0.0682766880614091
"fitted.Predictor.08862",0.0491546358102721,0.00670444747715646,0.0371534872929657,0.0487422368171722,0.0635324036234688,0.0479838174405533
"fitted.Predictor.08863",0.167002802182894,0.0090138967803928,0.149892937971318,0.166808197457199,0.185224656821958,0.16641894270756
"fitted.Predictor.08864",0.038815034928699,0.00642032051864519,0.0276869830221416,0.0383125204686481,0.0528234260678973,0.0373455245941607
"fitted.Predictor.08865",0.157731998775221,0.0259931148200666,0.111851615028826,0.156001335569077,0.213448338189471,0.152519906835146
"fitted.Predictor.08866",0.129800752964476,0.0146623261692811,0.10309597475192,0.129099032052616,0.160502586510313,0.127695390795174
"fitted.Predictor.08867",0.0897058709291136,0.00635059968379549,0.0778392133624523,0.0895036798535283,0.10272622638542,0.0890998989584095
"fitted.Predictor.08868",0.21109130950074,0.0111224909985135,0.189906989964008,0.210876540159458,0.233503376172852,0.21044653103082
"fitted.Predictor.08869",0.169278624972223,0.0277723707635853,0.120132618396429,0.16747319608475,0.228681770893772,0.163833247932563
"fitted.Predictor.08870",0.139675937371248,0.0159292037852117,0.110652274093194,0.138917986429359,0.17301625240694,0.137400466952162
"fitted.Predictor.08871",0.096882896907291,0.00718716265606627,0.0834784151745434,0.0966454179374206,0.111642157340932,0.0961711293519507
"fitted.Predictor.08872",0.225553294629235,0.0125207636616533,0.201720705043279,0.225306595016323,0.250795592841622,0.224812362901452
"fitted.Predictor.08873",0.213543348758304,0.0331043211416671,0.15414320129498,0.21167423998054,0.283551073260727,0.207876497810598
"fitted.Predictor.08874",0.178009174899736,0.0193533556238679,0.142463591849969,0.177186464267855,0.218238883374864,0.175533924929377
"fitted.Predictor.08875",0.125235546903583,0.00900418918153749,0.108383124172883,0.124958630289245,0.143667835893843,0.124404919170207
"fitted.Predictor.08876",0.279873791436514,0.0144523097581727,0.252204559365215,0.279645158589464,0.308851017841022,0.279186594239564
"fitted.Predictor.08877",0.12222545320804,0.0160526777462529,0.0936429442382667,0.121154659053303,0.156973324737342,0.119227766649934
"fitted.Predictor.08878",0.0476449916123091,0.00781788386190876,0.0340629426750756,0.0470437986327975,0.0646722267021022,0.0458848375431577
"fitted.Predictor.08879",0.188169763916453,0.0298541656963228,0.134972429033384,0.186354991036411,0.251673080403172,0.182684515299323
"fitted.Predictor.08880",0.15595059355429,0.0171892500307171,0.12449223854556,0.155180522422708,0.191794314626843,0.153636397885856
"fitted.Predictor.08881",0.108814420809105,0.00758070711417498,0.0946205990913907,0.108583065756533,0.124328411592422,0.10812069808147
"fitted.Predictor.08882",0.24897085398889,0.0124590191615999,0.225149565035754,0.248762318156602,0.273985228312653,0.248344476798508
"fitted.Predictor.08883",0.0625814054805502,0.0101638911440078,0.0448622792106618,0.0618205770053055,0.0846579958569982,0.0603494817034708
"fitted.Predictor.08884",0.235973693103073,0.0353672107391141,0.172047981457305,0.234138033077729,0.31031287101844,0.230397009347257
"fitted.Predictor.08885",0.140136181378594,0.00975954159235373,0.121823625340447,0.139852182453011,0.160069273193086,0.139284068994318
"fitted.Predictor.08886",0.306717989503377,0.0148600462115366,0.2781705276464,0.306517107490848,0.336416247691568,0.306114193386836
"fitted.Predictor.08887",0.0193169853698081,0.00297198196572663,0.014095576959924,0.0191043795419241,0.0257618524986925,0.0187065157168903
"fitted.Predictor.08888",0.010602630061098,0.00180283071059448,0.00750137822393581,0.0104536744339755,0.0145584146229166,0.0101687111358292
"fitted.Predictor.08889",0.0375711600264451,0.00603121789089946,0.0270387376331138,0.0371212241017711,0.0506854322496174,0.036266713035637
"fitted.Predictor.08890",0.0474949952274199,0.0088729634416877,0.032366781042469,0.0467229270334055,0.0670266907166132,0.0452049630674814
"fitted.Predictor.08891",0.0381034427611604,0.00475660434481884,0.0295990620634719,0.03782099685616,0.0482183904036781,0.0372608983027999
"fitted.Predictor.08892",0.0313013843261476,0.00523528260247118,0.0224085526471672,0.0308274335605487,0.0429123952585827,0.02993245077002
"fitted.Predictor.08893",0.0254727915946592,0.00189578034873254,0.021953570064615,0.0254043414720222,0.029382598178528,0.0252679794001737
"fitted.Predictor.08894",0.0312777433888485,0.00459144322567528,0.0229357114007466,0.0310473091978584,0.0410124966493773,0.0306686415884823
"fitted.Predictor.08895",0.0179791488641347,0.00252871389310413,0.0134829354738213,0.0178135377606216,0.0234309982538703,0.017510530593788
"fitted.Predictor.08896",0.0662852542805284,0.00402376871250021,0.0587231071616328,0.0661719845877777,0.0744941954306121,0.0659458907771238
"fitted.Predictor.08897",0.0141034686043071,0.00240504885277277,0.00996588445818668,0.0139049539173233,0.0193796814391141,0.0135247746847955
"fitted.Predictor.08898",0.0495207779658321,0.00791045881900595,0.0356758230797792,0.0489412391162385,0.0666888415926434,0.0478372464676033
"fitted.Predictor.08899",0.0502185948570014,0.0062625942019105,0.0390063918671874,0.0498520383749585,0.0635206254262732,0.049124385174804
"fitted.Predictor.08900",0.0337190758113662,0.00258545234075303,0.0289253171697253,0.0336237797062552,0.0390565589678814,0.0334339231848741
"fitted.Predictor.08901",0.0865646440030132,0.00541198253944497,0.0763953156415278,0.0864117843386036,0.0976067300681757,0.0861065268965145
"fitted.Predictor.08902",0.00900498120251732,0.0015613524945876,0.00632693478539133,0.00887346578625702,0.0124371654832612,0.00862168352492352
"fitted.Predictor.08903",0.0405739199438604,0.00774766380543565,0.0274222170016111,0.0398805562280447,0.0576813928489417,0.0385205235350803
"fitted.Predictor.08904",0.0324984254318045,0.00420572200845029,0.0250100153411059,0.0322381864952957,0.0414709138991742,0.0317228026331627
"fitted.Predictor.08905",0.0216825931507004,0.00175736237085515,0.0184374213142524,0.0216132727373131,0.0253232540556035,0.0214752784933899
"fitted.Predictor.08906",0.0152877112881723,0.00221527902212721,0.0113659398788742,0.0151376259021742,0.0200751454944459,0.0148609080797438
"fitted.Predictor.08907",0.0324620648020669,0.00491316994451409,0.0238109187802849,0.0321175081405609,0.0430971187244642,0.0314706657170362
"fitted.Predictor.08908",0.0567744272002628,0.00386965457390853,0.0495444282212649,0.0566508408725431,0.0647098185837938,0.0564042657499809
"fitted.Predictor.08909",0.0119844209461088,0.00208217727726967,0.00841247346965558,0.0118092541868286,0.0165605473577283,0.0114736137998808
"fitted.Predictor.08910",0.0534152437873809,0.0101050000264267,0.0362020451389259,0.0525310464509569,0.0756705669312538,0.0507912985509868
"fitted.Predictor.08911",0.0429105003891462,0.00554309318771479,0.033028083552576,0.0425719430625685,0.0547233216660213,0.0419007288756316
"fitted.Predictor.08912",0.0287370912160112,0.00237747945463378,0.0243503944310283,0.0286420991894535,0.0336657060742391,0.0284529786150922
"fitted.Predictor.08913",0.0743735563872148,0.00515496960879264,0.0647400291968491,0.0742097262631889,0.0849421044820261,0.0738827004019792
"fitted.Predictor.08914",0.0365513927514824,0.00553283982284794,0.0267925608368802,0.0361685343723993,0.0485126631639725,0.0354498076645953
"fitted.Predictor.08915",0.0202242737741544,0.00340329980524822,0.0143543138645714,0.0199482554266184,0.0276772605392395,0.0194191912489163
"fitted.Predictor.08916",0.0875322404063785,0.0156383527245634,0.0605260461031775,0.0862871584827811,0.121629810440967,0.0838176344935992
"fitted.Predictor.08917",0.0708741455413143,0.0085255954183042,0.0555261952745687,0.0704039570752718,0.0889020422729029,0.0694686246089575
"fitted.Predictor.08918",0.0479420176043507,0.00348733654928777,0.0414515523215473,0.0478219271299819,0.0551177171224033,0.0475824783662308
"fitted.Predictor.08919",0.034064638716335,0.00472334342223912,0.0256393584691552,0.033764286797725,0.0442216550684746,0.0332129048098062
"fitted.Predictor.08920",0.120299638454632,0.00689542910672685,0.107273010391388,0.120129100624665,0.134300303042946,0.119788305535663
"fitted.Predictor.08921",0.0448016413803382,0.00707108145965418,0.0323832902539262,0.0442973522627082,0.0601160411770279,0.0433437271248329
"fitted.Predictor.08922",0.0268130227867921,0.00450747389899384,0.0190301306326111,0.0264503461720014,0.0366752600871597,0.025754012446432
"fitted.Predictor.08923",0.113428138986313,0.0197711529267904,0.0790263442099076,0.111942061475767,0.156286726095406,0.108978135577494
"fitted.Predictor.08924",0.0923924415979284,0.0109717572954666,0.0725727406922123,0.0918109667180711,0.115525488108434,0.0906519679769102
"fitted.Predictor.08925",0.0629883964640071,0.00467361332000222,0.0542912199813546,0.0628271453502788,0.0726055924471892,0.0625054964805951
"fitted.Predictor.08926",0.154360580750473,0.00892206103844511,0.137477342534754,0.154149876600326,0.172447325238872,0.15372847443066
"fitted.Predictor.08927",0.0529280933204002,0.00787523065127696,0.0389820271166935,0.0524018252335534,0.0699006053804452,0.0514113364530007
"fitted.Predictor.08928",0.0295130587284299,0.0049169208454313,0.0210105118053112,0.0291215436101614,0.0402603140003562,0.0283697037211629
"fitted.Predictor.08929",0.123705518209969,0.0211677041450388,0.0867245769131478,0.122165056081809,0.169450106750121,0.11908571027605
"fitted.Predictor.08930",0.101003799786195,0.0117248725441834,0.0797632496877689,0.100403080986921,0.125667101665207,0.0992046808238227
"fitted.Predictor.08931",0.0690733782896165,0.00489388655777568,0.0599409359034351,0.0689132510263105,0.0791195167678486,0.0685937022072525
"fitted.Predictor.08932",0.167695415152761,0.00906526597379509,0.150488331995167,0.1674995919767,0.18602140686879,0.167107893182524
"fitted.Predictor.08933",0.1583927213604,0.026091213709236,0.112331710168379,0.156658118441572,0.214311875818825,0.153168330493417
"fitted.Predictor.08934",0.130365763526182,0.0147431740122408,0.103514436533784,0.129659959883808,0.16123735102264,0.128248081549815
"fitted.Predictor.08935",0.0901151650037682,0.00640987592603518,0.078140269608219,0.0899102181286205,0.103259452674409,0.0895009371292801
"fitted.Predictor.08936",0.211924147678446,0.0112426862011547,0.190514196561588,0.211705919079355,0.234581523346425,0.211268964966926
"fitted.Predictor.08937",0.0750836160710243,0.0111427063999804,0.0553044551527878,0.0743578060074472,0.0990336808947422,0.0729812869836559
"fitted.Predictor.08938",0.140277230174977,0.0160217478131827,0.111086276521286,0.139514457269095,0.173812232983635,0.137987195260983
"fitted.Predictor.08939",0.0973215785736623,0.0072586744908002,0.0837871000449954,0.0970805790746424,0.112230884352471,0.0965992610448994
"fitted.Predictor.08940",0.226427686204532,0.0126612888049231,0.202331570568798,0.226176865645431,0.251956957883588,0.225674348369354
"fitted.Predictor.08941",0.214379679875083,0.033238935301286,0.154729428794161,0.212506053436792,0.284662831023189,0.208698501383623
"fitted.Predictor.08942",0.178742627412362,0.019486526754909,0.142956009433576,0.177913111682546,0.219252003286117,0.176246741207515
"fitted.Predictor.08943",0.125786671031442,0.00912498219300159,0.108714854430171,0.125503751515327,0.144472532238455,0.124938036568366
"fitted.Predictor.08944",0.280882374138339,0.0146769306089091,0.252789190191816,0.280648125780097,0.310315515110966,0.280178250791975
"fitted.Predictor.08945",0.148443280584784,0.0123050384540835,0.125349095117123,0.148067191763373,0.173713011199964,0.147360298579905
"fitted.Predictor.08946",0.0823589876031254,0.00783132321313386,0.0679829103992802,0.0820215651152508,0.0986589079071546,0.0813486069526976
"fitted.Predictor.08947",0.150937478793227,0.0151948271402625,0.122973169210994,0.150308869740999,0.182482325136766,0.149049719412977
"fitted.Predictor.08948",0.132985331034332,0.0129524774396296,0.109421374776165,0.132337077753756,0.160231388161542,0.131060986196049
"fitted.Predictor.08949",0.101103941069864,0.013226318528533,0.0777135637106067,0.100206224723414,0.12962079388229,0.0984788470401654
"fitted.Predictor.08950",0.077021191753957,0.00587739868834283,0.0660922375133304,0.0768153786120347,0.0891237812258216,0.0764047418111431
"fitted.Predictor.08951",0.152737405675257,0.0128871269979859,0.128767351402899,0.152289787581967,0.179258106200551,0.151393881704421
"fitted.Predictor.08952",0.0906324471837829,0.0165913453180814,0.0621296944392365,0.0892576119822456,0.126958072844206,0.0865448533302762
"fitted.Predictor.08953",0.314574917415534,0.025876974369143,0.265047452836742,0.314153979519965,0.36652002924245,0.313338538611665
"fitted.Predictor.08954",0.0998355043419556,0.0100521106657941,0.0814264943412186,0.0993879810416399,0.120795600162923,0.0984945735815458
"fitted.Predictor.08955",0.106968607117085,0.0100341137539185,0.0884926643659272,0.106555882391643,0.127797411453685,0.105731620224389
"fitted.Predictor.08956",0.191707855325467,0.0185954319244287,0.157254628148218,0.191019053454428,0.230083666368746,0.189635726974662
"fitted.Predictor.08957",0.100222345195486,0.0076609927652745,0.085955000168946,0.0999618253287226,0.115975234786129,0.0994415669489034
"fitted.Predictor.08958",0.193912135713407,0.015900290950065,0.164182353101087,0.193414341025591,0.226478330669676,0.192415865405145
"fitted.Predictor.08959",0.128904064805127,0.0124889783458172,0.105909043294877,0.128390744624387,0.15482487268826,0.127364196835613
"fitted.Predictor.08960",0.0378823992368837,0.00636379285401992,0.0275492707694184,0.0371597655161679,0.0523180522928555,0.0357198230056067
"fitted.Predictor.08961",0.0186131267413465,0.00372092060425694,0.012406738044767,0.0182432749443301,0.0269328047779253,0.0175291717691452
"fitted.Predictor.08962",0.0301263863577626,0.00405140568211261,0.0230763237470926,0.0298141035267118,0.0389552731531394,0.0292090673923097
"fitted.Predictor.08963",0.0359935883855542,0.00332065528572373,0.0298556434161813,0.0358594765811453,0.0429081541630546,0.0356087214593625
"fitted.Predictor.08964",0.0188541280266819,0.0018916314929642,0.0154131798244855,0.0187616900202067,0.0228223345600283,0.0185780951518088
"fitted.Predictor.08965",0.0274905533962706,0.00567034820512119,0.0180454943894831,0.026921637719486,0.0401894661846497,0.0258282094516319
"fitted.Predictor.08966",0.0339258508006739,0.00513280886742247,0.0253212862787604,0.0334227534983498,0.0453781552017036,0.0324307114348414
"fitted.Predictor.08967",0.0485991028985519,0.00729470952047733,0.0353409181138286,0.0482478574057167,0.0640088993766552,0.0476786388648199
"fitted.Predictor.08968",0.0104220788118632,0.00181507950919172,0.00732327888464999,0.0102639931445773,0.0144269918643188,0.00996310441071097
"fitted.Predictor.08969",0.0316314082570724,0.00503087119913713,0.0230471260220571,0.0311807195287043,0.0427677472042003,0.0303090040518352
"fitted.Predictor.08970",0.022970331761984,0.00384224000066164,0.0163679730318772,0.0226404629601994,0.0315001921306898,0.0220722330579552
"fitted.Predictor.08971",0.0366985494208951,0.00414654672924316,0.0292186714716132,0.036474591135071,0.0454553429466294,0.0360300116075336
"fitted.Predictor.08972",0.046927725674914,0.0100839373444374,0.0301556857865491,0.0459102832997948,0.0695144626787484,0.0439419888063677
"fitted.Predictor.08973",0.0318150583229249,0.00342713703730133,0.0256883303356251,0.0316064107803246,0.0391307929442266,0.0312005109086251
"fitted.Predictor.08974",0.0406724906004283,0.00465410269983774,0.0324054522030756,0.0403662448487933,0.0506829666691774,0.0397768081949633
"fitted.Predictor.08975",0.0383261075411951,0.00558984964669489,0.0287944054021312,0.0378076785697425,0.0507711922496889,0.0368174839350038
"fitted.Predictor.08976",0.0234207720866738,0.00358568256510299,0.016942431674692,0.0232348654760101,0.0310334827941467,0.0229315264040478
"fitted.Predictor.08977",0.0505849505324064,0.00593304194502404,0.0395940187949521,0.0503583324350059,0.0629735192722006,0.0500052073412054
"fitted.Predictor.08978",0.0269987370210589,0.00393548896259284,0.0200664403174469,0.0267282874618516,0.035476440925282,0.026201163100978
"fitted.Predictor.08979",0.097749295547527,0.0119583267897858,0.0768053580461161,0.0968764534434668,0.123631986871436,0.0951404574378389
"fitted.Predictor.08980",0.0232284348968426,0.00341489918763727,0.0173437761040332,0.0229478794633371,0.0307087440595737,0.0224006688509576
"fitted.Predictor.08981",0.0176082620260468,0.00408930632978085,0.0110454021635667,0.0171175217947304,0.0269798599134154,0.0161862213881656
