"","sex","verhoogde_tegemoetkoming","nis","age","population"
"3575","M",FALSE,73066,"(65,85]",1199.68705893879
"3576","M",FALSE,73066,"(85,110]",94.8053846538119
"3577","M",FALSE,73083,"(-1,5]",707.572083354751
"3578","M",FALSE,73083,"(5,16]",1367.6947806666
"3579","M",FALSE,73083,"(16,50]",5320.39304205147
"3580","M",FALSE,73083,"(50,65]",3047.56797891576
"3581","M",FALSE,73083,"(65,85]",2182.48380217852
"3582","M",FALSE,73083,"(85,110]",135.828312832903
"3583","M",FALSE,73098,"(-1,5]",188.430082510164
"3584","M",FALSE,73098,"(5,16]",363.003890850679
"3585","M",FALSE,73098,"(16,50]",1342.03030119418
"3586","M",FALSE,73098,"(50,65]",778.397022762308
"3587","M",FALSE,73098,"(65,85]",540.889522524276
"3588","M",FALSE,73098,"(85,110]",36.2091801583912
"3589","M",FALSE,73107,"(-1,5]",1027.50442565195
"3590","M",FALSE,73107,"(5,16]",1819.04098736851
"3591","M",FALSE,73107,"(16,50]",6953.61852107049
"3592","M",FALSE,73107,"(50,65]",3582.13387815673
"3593","M",FALSE,73107,"(65,85]",2104.50364921546
"3594","M",FALSE,73107,"(85,110]",118.460538536863
"3595","M",FALSE,73109,"(-1,5]",96.3285610367996
"3596","M",FALSE,73109,"(5,16]",208.467651701571
"3597","M",FALSE,73109,"(16,50]",733.422417380294
"3598","M",FALSE,73109,"(50,65]",483.707715178631
"3599","M",FALSE,73109,"(65,85]",290.518540723145
"3600","M",FALSE,73109,"(85,110]",24.1951139795584
"3601","F",TRUE,11001,"(-1,5]",29.743517231742
"3602","F",TRUE,11001,"(5,16]",76.7552424375394
"3603","F",TRUE,11001,"(16,50]",185.404634314127
"3604","F",TRUE,11001,"(50,65]",120.383326051558
"3605","F",TRUE,11001,"(65,85]",220.458446361011
"3606","F",TRUE,11001,"(85,110]",66.0428336040219
"3607","F",TRUE,11002,"(-1,5]",5945.23582147142
"3608","F",TRUE,11002,"(5,16]",11254.2460188245
"3609","F",TRUE,11002,"(16,50]",27766.3672799176
"3610","F",TRUE,11002,"(50,65]",10800.596251556
"3611","F",TRUE,11002,"(65,85]",17854.3085659085
"3612","F",TRUE,11002,"(85,110]",7650.57206232192
"3613","F",TRUE,11004,"(-1,5]",43.948743805813
"3614","F",TRUE,11004,"(5,16]",102.052678832294
"3615","F",TRUE,11004,"(16,50]",249.83491556385
"3616","F",TRUE,11004,"(50,65]",153.484129879803
"3617","F",TRUE,11004,"(65,85]",218.068869557149
"3618","F",TRUE,11004,"(85,110]",97.8906623610912
"3619","F",TRUE,11005,"(-1,5]",137.747286434387
"3620","F",TRUE,11005,"(5,16]",301.621022975125
"3621","F",TRUE,11005,"(16,50]",661.892523200076
"3622","F",TRUE,11005,"(50,65]",306.534119413185
"3623","F",TRUE,11005,"(65,85]",481.870551110994
"3624","F",TRUE,11005,"(85,110]",194.054496866232
"3625","F",TRUE,11007,"(-1,5]",68.7390586442039
"3626","F",TRUE,11007,"(5,16]",136.73042460081
"3627","F",TRUE,11007,"(16,50]",331.937777378395
"3628","F",TRUE,11007,"(50,65]",177.567018184356
"3629","F",TRUE,11007,"(65,85]",285.894559070259
"3630","F",TRUE,11007,"(85,110]",88.0111621219758
"3631","F",TRUE,11008,"(-1,5]",113.547888373213
"3632","F",TRUE,11008,"(5,16]",299.215979254395
"3633","F",TRUE,11008,"(16,50]",725.512764007533
"3634","F",TRUE,11008,"(50,65]",471.84371331949
"3635","F",TRUE,11008,"(65,85]",809.068031504022
"3636","F",TRUE,11008,"(85,110]",263.547623541347
"3637","F",TRUE,11009,"(-1,5]",88.2892368224628
"3638","F",TRUE,11009,"(5,16]",203.580322830915
"3639","F",TRUE,11009,"(16,50]",529.167924852666
"3640","F",TRUE,11009,"(50,65]",333.693332845734
"3641","F",TRUE,11009,"(65,85]",428.727082093275
"3642","F",TRUE,11009,"(85,110]",123.250100554947
"3643","F",TRUE,11013,"(-1,5]",75.632993777753
"3644","F",TRUE,11013,"(5,16]",143.90956054556
"3645","F",TRUE,11013,"(16,50]",370.223865642364
"3646","F",TRUE,11013,"(50,65]",228.200614462799
"3647","F",TRUE,11013,"(65,85]",398.342725788653
"3648","F",TRUE,11013,"(85,110]",157.570239782871
"3649","F",TRUE,11016,"(-1,5]",81.8503639604417
"3650","F",TRUE,11016,"(5,16]",172.583440372493
"3651","F",TRUE,11016,"(16,50]",419.480367903674
"3652","F",TRUE,11016,"(50,65]",241.185535993151
"3653","F",TRUE,11016,"(65,85]",322.321968134011
"3654","F",TRUE,11016,"(85,110]",85.7193236362305
"3655","F",TRUE,11018,"(-1,5]",55.701941516617
"3656","F",TRUE,11018,"(5,16]",137.076235321339
"3657","F",TRUE,11018,"(16,50]",302.422123928819
"3658","F",TRUE,11018,"(50,65]",142.045108447207
"3659","F",TRUE,11018,"(65,85]",200.906964004097
"3660","F",TRUE,11018,"(85,110]",71.0346267819208
"3661","F",TRUE,11021,"(-1,5]",16.1487639887043
"3662","F",TRUE,11021,"(5,16]",44.1135596723658
"3663","F",TRUE,11021,"(16,50]",91.3579953573327
"3664","F",TRUE,11021,"(50,65]",63.4658925566631
"3665","F",TRUE,11021,"(65,85]",96.6479918345978
"3666","F",TRUE,11021,"(85,110]",43.8377965903363
"3667","F",TRUE,11022,"(-1,5]",57.7166657040266
"3668","F",TRUE,11022,"(5,16]",139.994755500583
"3669","F",TRUE,11022,"(16,50]",322.849833649442
"3670","F",TRUE,11022,"(50,65]",193.060965630255
"3671","F",TRUE,11022,"(65,85]",303.769051392714
"3672","F",TRUE,11022,"(85,110]",111.750728122979
"3673","F",TRUE,11023,"(-1,5]",63.5570556344959
"3674","F",TRUE,11023,"(5,16]",161.651356852587
"3675","F",TRUE,11023,"(16,50]",377.337435636419
"3676","F",TRUE,11023,"(50,65]",244.826518184133
"3677","F",TRUE,11023,"(65,85]",399.236509284921
"3678","F",TRUE,11023,"(85,110]",151.301124407444
"3679","F",TRUE,11024,"(-1,5]",55.2020561153466
"3680","F",TRUE,11024,"(5,16]",133.342543691865
"3681","F",TRUE,11024,"(16,50]",319.134012881216
"3682","F",TRUE,11024,"(50,65]",197.453724419138
"3683","F",TRUE,11024,"(65,85]",290.785989010134
"3684","F",TRUE,11024,"(85,110]",97.7256738822998
"3685","F",TRUE,11025,"(-1,5]",21.2509810044698
"3686","F",TRUE,11025,"(5,16]",58.5934328405196
"3687","F",TRUE,11025,"(16,50]",137.459615260703
"3688","F",TRUE,11025,"(50,65]",90.1005402882784
"3689","F",TRUE,11025,"(65,85]",106.015099125171
"3690","F",TRUE,11025,"(85,110]",32.8303314808577
"3691","F",TRUE,11029,"(-1,5]",114.510029630297
"3692","F",TRUE,11029,"(5,16]",246.529404679924
"3693","F",TRUE,11029,"(16,50]",627.748604058221
"3694","F",TRUE,11029,"(50,65]",324.654315921131
"3695","F",TRUE,11029,"(65,85]",515.837222143664
"3696","F",TRUE,11029,"(85,110]",258.415423566762
"3697","F",TRUE,11030,"(-1,5]",54.159232587224
"3698","F",TRUE,11030,"(5,16]",111.943916241364
"3699","F",TRUE,11030,"(16,50]",258.389100756826
"3700","F",TRUE,11030,"(50,65]",113.418576034896
"3701","F",TRUE,11030,"(65,85]",162.171679211534
"3702","F",TRUE,11030,"(85,110]",71.6734951681566
"3703","F",TRUE,11035,"(-1,5]",50.9944595466162
"3704","F",TRUE,11035,"(5,16]",118.064325000356
"3705","F",TRUE,11035,"(16,50]",307.299974005524
"3706","F",TRUE,11035,"(50,65]",200.236691113039
"3707","F",TRUE,11035,"(65,85]",283.901754400146
"3708","F",TRUE,11035,"(85,110]",83.6227959343184
"3709","F",TRUE,11037,"(-1,5]",41.3739304150272
"3710","F",TRUE,11037,"(5,16]",112.71972760608
"3711","F",TRUE,11037,"(16,50]",260.604213947081
"3712","F",TRUE,11037,"(50,65]",150.032630028078
"3713","F",TRUE,11037,"(65,85]",225.998891275102
"3714","F",TRUE,11037,"(85,110]",103.828606728632
"3715","F",TRUE,11038,"(-1,5]",28.4623374437532
"3716","F",TRUE,11038,"(5,16]",73.547585101004
"3717","F",TRUE,11038,"(16,50]",161.525915037361
"3718","F",TRUE,11038,"(50,65]",90.7777061754499
"3719","F",TRUE,11038,"(65,85]",137.055153354941
"3720","F",TRUE,11038,"(85,110]",46.1413028874911
"3721","F",TRUE,11039,"(-1,5]",31.4395619020032
"3722","F",TRUE,11039,"(5,16]",87.800287128511
"3723","F",TRUE,11039,"(16,50]",214.262079915672
"3724","F",TRUE,11039,"(50,65]",146.293277179579
"3725","F",TRUE,11039,"(65,85]",239.10486893924
"3726","F",TRUE,11039,"(85,110]",75.9189249349948
"3727","F",TRUE,11040,"(-1,5]",110.213408859879
"3728","F",TRUE,11040,"(5,16]",263.388616029711
"3729","F",TRUE,11040,"(16,50]",664.078644303196
"3730","F",TRUE,11040,"(50,65]",400.934795300011
"3731","F",TRUE,11040,"(65,85]",620.877131923408
"3732","F",TRUE,11040,"(85,110]",241.867403583795
"3733","F",TRUE,11044,"(-1,5]",54.1153474354064
"3734","F",TRUE,11044,"(5,16]",138.710843278079
"3735","F",TRUE,11044,"(16,50]",348.767353433348
"3736","F",TRUE,11044,"(50,65]",196.699142770106
"3737","F",TRUE,11044,"(65,85]",275.291577213813
"3738","F",TRUE,11044,"(85,110]",69.3707358692478
"3739","F",TRUE,11050,"(-1,5]",29.4412651400154
"3740","F",TRUE,11050,"(5,16]",80.7732867205205
"3741","F",TRUE,11050,"(16,50]",196.624615660032
"3742","F",TRUE,11050,"(50,65]",123.128104954236
"3743","F",TRUE,11050,"(65,85]",189.865257841011
"3744","F",TRUE,11050,"(85,110]",94.3324696841845
"3745","F",TRUE,11052,"(-1,5]",45.9999668460348
"3746","F",TRUE,11052,"(5,16]",102.78351486951
"3747","F",TRUE,11052,"(16,50]",250.836569366162
"3748","F",TRUE,11052,"(50,65]",156.876667379928
"3749","F",TRUE,11052,"(65,85]",221.879767791318
"3750","F",TRUE,11052,"(85,110]",104.671513747047
"3751","F",TRUE,11053,"(-1,5]",72.2551859139275
"3752","F",TRUE,11053,"(5,16]",175.401885147241
"3753","F",TRUE,11053,"(16,50]",442.858761518986
"3754","F",TRUE,11053,"(50,65]",249.476774249649
"3755","F",TRUE,11053,"(65,85]",310.388214520104
"3756","F",TRUE,11053,"(85,110]",90.8321786500925
"3757","F",TRUE,11054,"(-1,5]",43.1445368870894
"3758","F",TRUE,11054,"(5,16]",91.0001868440224
"3759","F",TRUE,11054,"(16,50]",239.236436616109
"3760","F",TRUE,11054,"(50,65]",166.090012413558
"3761","F",TRUE,11054,"(65,85]",229.421664568356
"3762","F",TRUE,11054,"(85,110]",87.4541626708649
"3763","F",TRUE,11055,"(-1,5]",58.4414820451263
"3764","F",TRUE,11055,"(5,16]",163.424685987967
"3765","F",TRUE,11055,"(16,50]",380.365456386147
"3766","F",TRUE,11055,"(50,65]",263.458576050795
"3767","F",TRUE,11055,"(65,85]",417.895054836257
"3768","F",TRUE,11055,"(85,110]",115.789744693708
"3769","F",TRUE,11056,"(-1,5]",80.9855437392247
"3770","F",TRUE,11056,"(5,16]",187.497098076451
"3771","F",TRUE,11056,"(16,50]",432.506378634879
"3772","F",TRUE,11056,"(50,65]",268.884494790592
"3773","F",TRUE,11056,"(65,85]",386.946518996056
"3774","F",TRUE,11056,"(85,110]",159.967965762796
"3775","F",TRUE,11057,"(-1,5]",54.4570132326024
"3776","F",TRUE,11057,"(5,16]",144.280422431757
"3777","F",TRUE,11057,"(16,50]",349.103820789994
"3778","F",TRUE,11057,"(50,65]",208.653136900368
"3779","F",TRUE,11057,"(65,85]",295.737947131307
"3780","F",TRUE,11057,"(85,110]",126.917659513971
"3781","F",TRUE,12002,"(-1,5]",42.9752548280292
"3782","F",TRUE,12002,"(5,16]",109.465429279313
"3783","F",TRUE,12002,"(16,50]",271.026389428515
"3784","F",TRUE,12002,"(50,65]",172.267856615843
"3785","F",TRUE,12002,"(65,85]",246.936291573296
"3786","F",TRUE,12002,"(85,110]",96.6027782750047
"3787","F",TRUE,12005,"(-1,5]",35.1532576592294
"3788","F",TRUE,12005,"(5,16]",101.01128907604
"3789","F",TRUE,12005,"(16,50]",230.291930187041
"3790","F",TRUE,12005,"(50,65]",153.949664888841
"3791","F",TRUE,12005,"(65,85]",251.359763333012
"3792","F",TRUE,12005,"(85,110]",109.340094855837
"3793","F",TRUE,12007,"(-1,5]",58.1338065354673
"3794","F",TRUE,12007,"(5,16]",151.632783812469
"3795","F",TRUE,12007,"(16,50]",399.914762039174
"3796","F",TRUE,12007,"(50,65]",250.601400981382
"3797","F",TRUE,12007,"(65,85]",386.69090632553
"3798","F",TRUE,12007,"(85,110]",125.896340305977
"3799","F",TRUE,12009,"(-1,5]",64.4749323991437
"3800","F",TRUE,12009,"(5,16]",160.407238165767
"3801","F",TRUE,12009,"(16,50]",403.766791681204
"3802","F",TRUE,12009,"(50,65]",226.627155369595
"3803","F",TRUE,12009,"(65,85]",349.463636271104
"3804","F",TRUE,12009,"(85,110]",141.727246113186
"3805","F",TRUE,12014,"(-1,5]",169.868960922138
"3806","F",TRUE,12014,"(5,16]",411.081093373011
"3807","F",TRUE,12014,"(16,50]",1085.78682040248
"3808","F",TRUE,12014,"(50,65]",671.014254227638
"3809","F",TRUE,12014,"(65,85]",981.208879621577
"3810","F",TRUE,12014,"(85,110]",333.636991453156
"3811","F",TRUE,12021,"(-1,5]",179.0536187059
"3812","F",TRUE,12021,"(5,16]",378.543082664713
"3813","F",TRUE,12021,"(16,50]",1063.97354725685
"3814","F",TRUE,12021,"(50,65]",586.377041303726
"3815","F",TRUE,12021,"(65,85]",934.871641492756
"3816","F",TRUE,12021,"(85,110]",322.175068576058
"3817","F",TRUE,12025,"(-1,5]",643.44478679842
"3818","F",TRUE,12025,"(5,16]",1286.50850593839
"3819","F",TRUE,12025,"(16,50]",3159.87684958343
"3820","F",TRUE,12025,"(50,65]",1394.48772522141
"3821","F",TRUE,12025,"(65,85]",2151.90831514451
"3822","F",TRUE,12025,"(85,110]",872.578817313843
"3823","F",TRUE,12026,"(-1,5]",86.8775159556663
"3824","F",TRUE,12026,"(5,16]",210.759535560706
"3825","F",TRUE,12026,"(16,50]",520.430102766353
"3826","F",TRUE,12026,"(50,65]",308.134524639972
"3827","F",TRUE,12026,"(65,85]",455.157856749205
"3828","F",TRUE,12026,"(85,110]",133.960464328098
"3829","F",TRUE,12029,"(-1,5]",65.7636345201044
"3830","F",TRUE,12029,"(5,16]",172.622977917174
"3831","F",TRUE,12029,"(16,50]",418.309009656938
"3832","F",TRUE,12029,"(50,65]",242.136688242224
"3833","F",TRUE,12029,"(65,85]",382.62218658037
"3834","F",TRUE,12029,"(85,110]",130.446503083189
"3835","F",TRUE,12035,"(-1,5]",77.0922101555484
"3836","F",TRUE,12035,"(5,16]",189.771662432433
"3837","F",TRUE,12035,"(16,50]",444.735487750511
"3838","F",TRUE,12035,"(50,65]",252.117218029229
"3839","F",TRUE,12035,"(65,85]",387.483273491478
"3840","F",TRUE,12035,"(85,110]",194.5021481408
"3841","F",TRUE,12040,"(-1,5]",168.219148788838
"3842","F",TRUE,12040,"(5,16]",376.241012290364
"3843","F",TRUE,12040,"(16,50]",796.560012683805
"3844","F",TRUE,12040,"(50,65]",396.164759487993
"3845","F",TRUE,12040,"(65,85]",591.606377626174
"3846","F",TRUE,12040,"(85,110]",228.698689122826
"3847","F",TRUE,12041,"(-1,5]",86.4317805778663
"3848","F",TRUE,12041,"(5,16]",235.104137798231
"3849","F",TRUE,12041,"(16,50]",545.78750310201
"3850","F",TRUE,12041,"(50,65]",300.547905342922
"3851","F",TRUE,12041,"(65,85]",456.457754919852
"3852","F",TRUE,12041,"(85,110]",186.84091825912
"3853","F",TRUE,13001,"(-1,5]",46.7173253829355
"3854","F",TRUE,13001,"(5,16]",119.174028970144
"3855","F",TRUE,13001,"(16,50]",292.463263753213
"3856","F",TRUE,13001,"(50,65]",155.540874163577
"3857","F",TRUE,13001,"(65,85]",236.128352524207
"3858","F",TRUE,13001,"(85,110]",72.5191552059242
"3859","F",TRUE,13002,"(-1,5]",11.4934105829919
"3860","F",TRUE,13002,"(5,16]",37.2325982550177
"3861","F",TRUE,13002,"(16,50]",79.3549285873213
"3862","F",TRUE,13002,"(50,65]",44.0989096427642
"3863","F",TRUE,13002,"(65,85]",69.5252640793729
"3864","F",TRUE,13002,"(85,110]",13.594888852532
"3865","F",TRUE,13003,"(-1,5]",101.547741084434
"3866","F",TRUE,13003,"(5,16]",220.461392562166
"3867","F",TRUE,13003,"(16,50]",555.103001444636
"3868","F",TRUE,13003,"(50,65]",301.814311072978
"3869","F",TRUE,13003,"(65,85]",443.773964737187
"3870","F",TRUE,13003,"(85,110]",136.394589098599
"3871","F",TRUE,13004,"(-1,5]",67.7268896751368
"3872","F",TRUE,13004,"(5,16]",157.87474363293
"3873","F",TRUE,13004,"(16,50]",400.252309026652
"3874","F",TRUE,13004,"(50,65]",216.077394807237
"3875","F",TRUE,13004,"(65,85]",300.701731227937
"3876","F",TRUE,13004,"(85,110]",82.7619316301071
"3877","F",TRUE,13006,"(-1,5]",36.2920319878789
"3878","F",TRUE,13006,"(5,16]",82.4106360912187
"3879","F",TRUE,13006,"(16,50]",201.951908291781
"3880","F",TRUE,13006,"(50,65]",116.791363984056
"3881","F",TRUE,13006,"(65,85]",167.770211726011
"3882","F",TRUE,13006,"(85,110]",64.8238479190553
"3883","F",TRUE,13008,"(-1,5]",162.459403461816
"3884","F",TRUE,13008,"(5,16]",395.945971984718
"3885","F",TRUE,13008,"(16,50]",1035.60648990647
"3886","F",TRUE,13008,"(50,65]",577.302680574816
"3887","F",TRUE,13008,"(65,85]",838.020863777024
"3888","F",TRUE,13008,"(85,110]",286.572590295161
"3889","F",TRUE,13010,"(-1,5]",37.1219578031093
"3890","F",TRUE,13010,"(5,16]",83.9791982734207
"3891","F",TRUE,13010,"(16,50]",240.137199665349
"3892","F",TRUE,13010,"(50,65]",152.628236791124
"3893","F",TRUE,13010,"(65,85]",221.096208372518
"3894","F",TRUE,13010,"(85,110]",60.5461990944789
"3895","F",TRUE,13011,"(-1,5]",126.57466897841
"3896","F",TRUE,13011,"(5,16]",271.338846261406
"3897","F",TRUE,13011,"(16,50]",807.90264087334
"3898","F",TRUE,13011,"(50,65]",502.651372493809
"3899","F",TRUE,13011,"(65,85]",704.859126406442
"3900","F",TRUE,13011,"(85,110]",264.513344986593
"3901","F",TRUE,13012,"(-1,5]",36.6779545594049
"3902","F",TRUE,13012,"(5,16]",88.9544413019331
"3903","F",TRUE,13012,"(16,50]",240.194841879497
"3904","F",TRUE,13012,"(50,65]",148.790548927456
"3905","F",TRUE,13012,"(65,85]",209.237157446809
"3906","F",TRUE,13012,"(85,110]",70.8030558849
"3907","F",TRUE,13013,"(-1,5]",50.586879629085
"3908","F",TRUE,13013,"(5,16]",131.726651452501
"3909","F",TRUE,13013,"(16,50]",319.845606353956
"3910","F",TRUE,13013,"(50,65]",217.394817427092
"3911","F",TRUE,13013,"(65,85]",300.310991554819
"3912","F",TRUE,13013,"(85,110]",118.367053582547
"3913","F",TRUE,13014,"(-1,5]",90.2949071195968
"3914","F",TRUE,13014,"(5,16]",184.397836550698
"3915","F",TRUE,13014,"(16,50]",470.511050944877
"3916","F",TRUE,13014,"(50,65]",264.467006343665
"3917","F",TRUE,13014,"(65,85]",369.684125145171
"3918","F",TRUE,13014,"(85,110]",84.9050738959917
"3919","F",TRUE,13016,"(-1,5]",42.8973870124254
"3920","F",TRUE,13016,"(5,16]",96.4725928468417
"3921","F",TRUE,13016,"(16,50]",264.357902415821
"3922","F",TRUE,13016,"(50,65]",149.181412892423
"3923","F",TRUE,13016,"(65,85]",202.810587510495
"3924","F",TRUE,13016,"(85,110]",67.6181173219937
"3925","F",TRUE,13017,"(-1,5]",64.0338684359265
"3926","F",TRUE,13017,"(5,16]",152.997780895132
"3927","F",TRUE,13017,"(16,50]",381.517394620494
"3928","F",TRUE,13017,"(50,65]",259.600544675451
"3929","F",TRUE,13017,"(65,85]",345.723129043321
"3930","F",TRUE,13017,"(85,110]",117.018282329677
"3931","F",TRUE,13019,"(-1,5]",62.33609738753
"3932","F",TRUE,13019,"(5,16]",148.829230540493
"3933","F",TRUE,13019,"(16,50]",386.099784728203
"3934","F",TRUE,13019,"(50,65]",241.372217790172
"3935","F",TRUE,13019,"(65,85]",293.141608696339
"3936","F",TRUE,13019,"(85,110]",85.700060857263
"3937","F",TRUE,13021,"(-1,5]",44.1146842298973
"3938","F",TRUE,13021,"(5,16]",103.351138378825
"3939","F",TRUE,13021,"(16,50]",253.284553981135
"3940","F",TRUE,13021,"(50,65]",154.495112523355
"3941","F",TRUE,13021,"(65,85]",218.426998448028
"3942","F",TRUE,13021,"(85,110]",67.155512438759
"3943","F",TRUE,13023,"(-1,5]",33.8065075550509
"3944","F",TRUE,13023,"(5,16]",71.342086802039
"3945","F",TRUE,13023,"(16,50]",184.408269295553
"3946","F",TRUE,13023,"(50,65]",116.586625337116
"3947","F",TRUE,13023,"(65,85]",139.682939485406
"3948","F",TRUE,13023,"(85,110]",35.8435715248362
"3949","F",TRUE,13025,"(-1,5]",162.402233325494
"3950","F",TRUE,13025,"(5,16]",369.325644262807
"3951","F",TRUE,13025,"(16,50]",957.07797672898
"3952","F",TRUE,13025,"(50,65]",556.447493567373
"3953","F",TRUE,13025,"(65,85]",828.384628176891
"3954","F",TRUE,13025,"(85,110]",274.252023938455
"3955","F",TRUE,13029,"(-1,5]",49.2065818184582
"3956","F",TRUE,13029,"(5,16]",112.693365117018
"3957","F",TRUE,13029,"(16,50]",291.2942416654
"3958","F",TRUE,13029,"(50,65]",162.497659526368
"3959","F",TRUE,13029,"(65,85]",219.995760334773
"3960","F",TRUE,13029,"(85,110]",69.9823915379822
"3961","F",TRUE,13031,"(-1,5]",45.3427644332429
"3962","F",TRUE,13031,"(5,16]",97.3648855765954
"3963","F",TRUE,13031,"(16,50]",233.606612891071
"3964","F",TRUE,13031,"(50,65]",142.002557426454
"3965","F",TRUE,13031,"(65,85]",238.794334220736
"3966","F",TRUE,13031,"(85,110]",62.1288454519003
"3967","F",TRUE,13035,"(-1,5]",63.3484200576878
"3968","F",TRUE,13035,"(5,16]",133.028782410025
"3969","F",TRUE,13035,"(16,50]",343.298716380378
"3970","F",TRUE,13035,"(50,65]",210.861152101391
"3971","F",TRUE,13035,"(65,85]",277.612589014766
"3972","F",TRUE,13035,"(85,110]",87.850340035753
"3973","F",TRUE,13036,"(-1,5]",43.4844421871989
"3974","F",TRUE,13036,"(5,16]",100.30219274715
"3975","F",TRUE,13036,"(16,50]",251.641691370062
"3976","F",TRUE,13036,"(50,65]",150.957535430932
"3977","F",TRUE,13036,"(65,85]",200.33881146038
"3978","F",TRUE,13036,"(85,110]",55.2913268042774
"3979","F",TRUE,13037,"(-1,5]",51.3916820591356
"3980","F",TRUE,13037,"(5,16]",111.911219946311
"3981","F",TRUE,13037,"(16,50]",280.87968679188
"3982","F",TRUE,13037,"(50,65]",136.969337563902
"3983","F",TRUE,13037,"(65,85]",201.287652963662
"3984","F",TRUE,13037,"(85,110]",65.3004206751095
"3985","F",TRUE,13040,"(-1,5]",295.888414854079
"3986","F",TRUE,13040,"(5,16]",596.783189524521
"3987","F",TRUE,13040,"(16,50]",1565.38400315616
"3988","F",TRUE,13040,"(50,65]",827.379542998041
"3989","F",TRUE,13040,"(65,85]",1282.91022876231
"3990","F",TRUE,13040,"(85,110]",430.422620704886
"3991","F",TRUE,13044,"(-1,5]",32.4246255341241
"3992","F",TRUE,13044,"(5,16]",72.4629964433276
"3993","F",TRUE,13044,"(16,50]",196.517417605576
"3994","F",TRUE,13044,"(50,65]",123.747126655038
"3995","F",TRUE,13044,"(65,85]",168.930682007746
"3996","F",TRUE,13044,"(85,110]",49.289151754188
"3997","F",TRUE,13046,"(-1,5]",38.124609680608
"3998","F",TRUE,13046,"(5,16]",84.1139169718864
"3999","F",TRUE,13046,"(16,50]",206.235036133012
"4000","F",TRUE,13046,"(50,65]",119.52498377041
"4001","F",TRUE,13046,"(65,85]",168.653139832642
"4002","F",TRUE,13046,"(85,110]",40.7713136114414
"4003","F",TRUE,13049,"(-1,5]",81.3576208610178
"4004","F",TRUE,13049,"(5,16]",212.512016838049
"4005","F",TRUE,13049,"(16,50]",532.591267755209
"4006","F",TRUE,13049,"(50,65]",310.989185317542
"4007","F",TRUE,13049,"(65,85]",467.82433970804
"4008","F",TRUE,13049,"(85,110]",144.025569520143
"4009","F",TRUE,13053,"(-1,5]",59.245195093227
"4010","F",TRUE,13053,"(5,16]",137.7938432152
"4011","F",TRUE,13053,"(16,50]",362.167899440088
"4012","F",TRUE,13053,"(50,65]",215.220207795097
"4013","F",TRUE,13053,"(65,85]",311.477453311948
"4014","F",TRUE,13053,"(85,110]",92.7414011444399
"4015","F",TRUE,23002,"(-1,5]",182.563280866444
"4016","F",TRUE,23002,"(5,16]",381.942898712072
"4017","F",TRUE,23002,"(16,50]",867.495895677069
"4018","F",TRUE,23002,"(50,65]",428.262163550897
"4019","F",TRUE,23002,"(65,85]",670.882279829612
"4020","F",TRUE,23002,"(85,110]",259.313481363905
"4021","F",TRUE,23003,"(-1,5]",70.4490793583729
"4022","F",TRUE,23003,"(5,16]",182.155980018776
"4023","F",TRUE,23003,"(16,50]",386.578127342442
"4024","F",TRUE,23003,"(50,65]",206.113133941712
"4025","F",TRUE,23003,"(65,85]",308.563886160667
"4026","F",TRUE,23003,"(85,110]",113.042793178031
"4027","F",TRUE,23009,"(-1,5]",6.15146625136049
"4028","F",TRUE,23009,"(5,16]",21.5090600363864
"4029","F",TRUE,23009,"(16,50]",40.7076015839498
"4030","F",TRUE,23009,"(50,65]",23.0593045426356
"4031","F",TRUE,23009,"(65,85]",30.3605228018616
"4032","F",TRUE,23009,"(85,110]",8.99604478380614
"4033","F",TRUE,23016,"(-1,5]",167.771826096758
"4034","F",TRUE,23016,"(5,16]",369.933694825454
"4035","F",TRUE,23016,"(16,50]",860.023968117734
"4036","F",TRUE,23016,"(50,65]",481.907562727228
"4037","F",TRUE,23016,"(65,85]",754.162600755591
"4038","F",TRUE,23016,"(85,110]",320.928347477234
"4039","F",TRUE,23023,"(-1,5]",24.6311144680977
"4040","F",TRUE,23023,"(5,16]",70.293680973704
"4041","F",TRUE,23023,"(16,50]",153.381571581143
"4042","F",TRUE,23023,"(50,65]",86.7366085543511
"4043","F",TRUE,23023,"(65,85]",121.37028296311
"4044","F",TRUE,23023,"(85,110]",41.0907414595938
"4045","F",TRUE,23024,"(-1,5]",25.6748641581504
"4046","F",TRUE,23024,"(5,16]",66.667667751282
"4047","F",TRUE,23024,"(16,50]",165.459140554884
"4048","F",TRUE,23024,"(50,65]",100.014307142349
"4049","F",TRUE,23024,"(65,85]",152.8089895493
"4050","F",TRUE,23024,"(85,110]",66.2230308440339
"4051","F",TRUE,23025,"(-1,5]",158.193521262777
"4052","F",TRUE,23025,"(5,16]",332.160620903053
"4053","F",TRUE,23025,"(16,50]",798.583667980403
"4054","F",TRUE,23025,"(50,65]",413.702075239718
"4055","F",TRUE,23025,"(65,85]",655.425894729965
"4056","F",TRUE,23025,"(85,110]",273.759219884083
"4057","F",TRUE,23027,"(-1,5]",169.698362619834
"4058","F",TRUE,23027,"(5,16]",362.708086759425
"4059","F",TRUE,23027,"(16,50]",899.929402516847
"4060","F",TRUE,23027,"(50,65]",424.184413907411
"4061","F",TRUE,23027,"(65,85]",726.972775460324
"4062","F",TRUE,23027,"(85,110]",292.342958736159
"4063","F",TRUE,23032,"(-1,5]",17.7263578353901
"4064","F",TRUE,23032,"(5,16]",43.2184143315213
"4065","F",TRUE,23032,"(16,50]",98.451012045544
